784;Juan Manuel;Fernández;40473;63365
785;Adrián;Delgado;44382;70409
786;Nuria;Castrillo;33737;59214
787;Miguel Ángel;Pascual;84984;42440
788;Pedro;Torres;54814;91377
789;Daniel;Aparicio;60379;85671
790;Carmen;Amo;70871;7258
791;Carmen;Prades;33046;50988
792;Antonio;Romero;66591;47521
793;Laura;Santos;25244;4418
794;Pablo;Pérez;79655;47140
795;Pedro;Castañeda;25249;77493
796;Isabel;Castillo;34832;55063
797;Antonio;Liu;52602;73160
798;Raquel;Prieto;81986;16512
799;María;Ávila;90105;12049
800;José Antonio;Martínez;62056;80001
801;Francisco;Rueda;88968;99653
802;Sergio;Herrero;53592;83455
803;Miguel;Jimeno;29180;60691
804;Carmen;González;35005;24164
805;Javier;Pérez;53113;84726
806;Rocío;González;18312;98670
807;José Antonio;Montesdeoca;15935;660
808;María;Muñoz;72117;73742
809;Ana;Rivas;93179;34791
810;Ana María;Lorente;15939;47479
811;Ana;Moreno;12661;15969
812;Juana;Mira;35800;95105
813;Eva María;Alonso;43330;97040
814;Manuela;Pérez;65908;90884
815;Óscar;Rodríguez;25246;30391
816;Concepción;Peña;94962;92894
817;María Isabel;Guerrero;2058;35464
818;Enric;Tinoco;56992;33540
819;Daniel;Toscano;25885;44945
820;Carmen;Baz;73047;53112
821;José Luis;Maestre;98543;22553
822;Andrés;Martin;44106;81304
823;Juan;Fandiño;15640;76875
824;Alfonso;López;13019;5910
825;José Antonio;Arcos;74847;70185
826;Joaquín;Arrizabalaga;94905;1904
827;Yolanda;Salido;34995;24002
828;Ángel;Alvarado;10113;16807
829;Rubén;Ruiz;57459;13628
830;Laura;Ruiz;68619;66046
831;Ángela;Prats;56123;97905
832;Manuel;Sánchez;23606;76498
833;María Carmen;Chávez;70760;61002
834;Sara;Montserrat;33876;72597
835;Paula;García;13604;14486
836;María José;Leiva;29859;58378
837;María Carmen;García;59624;37800
838;Enrique;García;51521;1776
839;María Ángeles;Miguélez;58853;98482
840;Fernando;García;17330;28832
841;Manuel;Ortiz;31388;31469
842;Antonia;Duran;89311;14389
843;Jorge;López;87701;57751
844;Ana;Vidal;25964;91229
845;María Carmen;García;5722;85741
846;Iván;López;48409;93224
847;Francisco Javier;Moreno;9853;18696
848;Fernando;Bautista;28383;28927
849;Juan;López;28302;81585
850;María;García;8175;43070
851;Marc;Rivas;99543;43226
852;Jaime;González;42972;97016
853;Francisco;Muñoz;7585;46468
854;María Carmen;Oliver;8339;377
855;Ignacio;Santamaría;63015;81220
856;Sergio;Hernández;70381;2863
857;Pedro;Castro;78444;74033
858;Juana;Camacho;2512;92507
859;María;Ramos;76218;75258
860;Manuel;Coto;81534;74683
861;Paula;Sacristán;35859;76385
862;Enrique;Martínez;37649;47717
863;Josefa;Arévalo;71497;50551
864;María Luisa;Cobos;3812;38909
865;José Antonio;García;86748;52916
866;Roberto;Moreno;71186;38457
867;Carlos;Vivas;56898;28625
868;José Manuel;Arenas;14114;4905
869;Pedro;Fernández;55209;26419
870;Concepción;González;75055;74563
871;Beatriz;Córdoba;97600;97905
872;José Luis;Diez;57132;62615
873;Ana;Trujillo;403;89585
874;Patricia;Grau;59356;57071
875;Marta;García;11273;12730
876;Raúl;Giráldez;92344;43351
877;Víctor;Romero;93921;47042
878;Isabel;Pérez;4153;80859
879;Rosario;Popa;31792;84601
880;Isabel;Jiménez;65574;13149
881;Ana;González;69786;18064
882;Juan José;Fajardo;86472;28013
883;Raquel;García;84768;37352
884;Francisco;Gil;49545;12100
885;Jorge;Vidal;84094;6292
886;Ana;Esparza;90868;81447
887;Mercedes;De Castro;67962;6248
888;Antonio;Martin;85731;68371
889;Elena;García;54783;30734
890;Sergio;Martin;10672;89283
891;Carmen;Alonso;18066;73609
892;María Carmen;Romero;98137;59299
893;María Pilar;Alegre;46217;17091
894;María;Delgado;55108;47857
895;Jon;Fernández;84910;13132
896;Pedro;Sánchez;31187;54221
897;Irene;De las Heras;5523;84598
898;Natalia;Jerez;72863;64104
899;Fernando;González;26174;92135
900;María Carmen;Miro;88821;66354
901;Rosario;Cisneros;43608;77135
902;Teresa;Moreno;79184;72548
903;Luis;Mangas;27318;50898
904;María;García;32714;99897
905;Concepción;Domínguez;61203;76229
906;Miguel;De Dios;51758;43829
907;Miguel Ángel;Martínez;73515;94377
908;Mercedes;Ramos;55834;86158
909;Antonio;Mayor;91724;47905
910;Alberto;Gallego;25682;43766
911;Alberto;Domingo;41581;615
912;María Carmen;Amaya;74734;46036
913;Daniel;Valls;57415;28178
914;Pedro;Uriarte;5075;7869
915;Rafael;García;30306;46425
916;José;López;39441;80042
917;María Ángeles;Mateo;51379;70815
918;Jaume;López;63282;80667
919;Jorge;Berenguer;39015;28303
920;Isabel;Nieto;52336;24863
921;Alba;Belmonte;32279;6829
922;María Concepción;Lago;30101;86927
923;Salvador;Martínez;91001;36835
924;Ramón;Pérez;48641;52406
925;José;Serrano;49524;50332
926;Jesús;Bauza;40218;77288
927;María Pilar;Gómez;90015;38620
928;José Luis;Gómez;35911;5762
929;Dolores;Jones;39045;67646
930;Francisca;Ramón;74483;23435
931;Sandra;Navarro;57335;21963
932;José;Ocaña;56920;58905
933;Javier;López;34769;10418
934;Bartolomé;Marchante;54277;3460
935;Manuel;Cano;43835;28811
936;Pablo;Rodríguez;13350;36707
937;Dolores;López;89392;18302
938;María José;Sánchez;99879;60923
939;Manuel;Latorre;39272;6133
940;Miguel Ángel;Lobo;83479;36548
941;Silvia;Chen;69825;86968
942;Marta;Alcántara;4144;45439
943;María Ángeles;Valverde;80386;97536
944;María;Izquierdo;85795;19578
945;María Ángeles;Mínguez;74021;8570
946;Alberto;Blázquez;18693;87801
947;Manuel;Jiménez;23361;75531
948;María Pilar;Vargas;56875;69005
949;Isabel;Sendra;8982;6531
950;Rosario;Tapia;94703;22450
951;Carmen;Luque;67136;4627
952;Pascual;Baz;72146;41386
953;María José;Alegre;55031;25957
954;Fernando;Martin;99493;81211
955;Irene;Martínez;236;68158
956;Eva María;Grau;82708;3023
957;Juan;Nogueira;26021;81490
958;Alberto;Pérez;97922;24720
959;Paula;Carrasco;27476;93102
960;Isabel;Amor;87192;84387
961;María Pino;Martínez;35237;43038
962;María Carmen;Hernando;24770;96606
963;Julián;Miralles;94115;39633
964;Paula;Ochoa;20319;52480
965;Miguel;Torres;25917;89229
966;Josefa;Rodríguez;4697;61030
967;Rosario;Juárez;32;92664
968;Dolores;Busquets;9729;98351
969;José;Barbera;66458;20155
970;María Carmen;Gracia;9910;47793
971;Manuel;Prado;73697;8916
972;Manuel;Rubio;98574;99380
973;Lucia;Martin;31856;7368
974;María;García;8064;11044
975;David;Martin;21265;62802
976;Lucia;Villalba;49174;1403
977;Vicente;García;44801;10296
978;María Teresa;Verges;59104;21576
979;Laura;Pérez;2617;46907
980;Montserrat;García;75883;63484
981;Elena;Brown;61412;72436
982;José Antonio;Melgarejo;10202;96870
983;Julián;Guerrero;42876;19170
984;Patricia;Velasco;16908;54504
985;Carmen;Ruiz;90874;89384
986;Salvador;Fernández;39293;31088
987;Eduardo;Casanovas;53167;10024
988;José;Blanco;94086;81498
989;Antonio;Sanz;31066;30231
990;Jesús;Gómez;26868;15682
991;Manuel;Carmona;2512;4674
992;Rafael;Beltrán;3171;7094
993;Miguel;Vargas;66666;44666
994;Tomas;López;49996;43459
995;Daniel;Juárez;56543;64255
996;Cristina;Gamiz;1523;46626
997;Daniel;Serrano;20846;60623
998;Eduardo;López;83810;3502
999;José María;Martin;3821;65556
1000;Manuel;Cuenca;73800;75959
1001;Emilio;Rojas;48808;47232
1002;José;Giménez;76591;11825
1003;Julián;Fernández;68871;40370
1004;Santiago;Ramos;66488;85385
1005;Miguel Ángel;Cortes;43346;95910
1006;Óscar;Vila;91052;74540
1007;María Dolores;Vázquez;99241;29715
1008;Francisco;López;57694;26742
1009;Pedro;Sánchez;57146;3122
1010;Ángel;Vidal;52133;11908
1011;Manuel;Giráldez;52838;28435
1012;Rosa;Segura;83306;82811
1013;Josep;Almeida;19148;29879
1014;María Carmen;Pérez;56871;64560
1015;José Manuel;Martin;82928;31330
1016;Antonia;Moya;29148;23345
1017;Manuela;Pereira;83846;39612
1018;María Concepción;Vázquez;34015;92116
1019;Iñigo;Bonilla;11122;10067
1020;María;Ramos;56733;20863
1021;Juan;Hermida;21011;64240
1022;Carlos;Casanova;35469;78635
1023;Ramón;Rodríguez;48102;77102
1024;Isabel;Maestre;61730;37911
1025;Juan;Villegas;98523;75678
1026;María Teresa;Ríos;77343;45338
1027;Francisco;Coll;26127;59835
1028;Ana María;Moya;74849;92404
1029;Rubén;Ramírez;51473;33748
1030;Juana;Navarro;58054;2098
1031;Catalina;Liñán;15899;12881
1032;Roberto;Medina;20751;82949
1033;Javier;Jiménez;30196;60218
1034;María Dolores;Sánchez;61269;36163
1035;Sergio;Gómez;79818;38259
1036;José Carlos;Gómez;11867;76910
1037;Rosa;Cortes;59566;9299
1038;Javier;Palomo;12046;14963
1039;Isabel;García;69019;54384
1040;Enrique;Navarro;30074;27509
1041;Xavier;Marcos;90128;93556
1042;Encarnación;Zurita;28310;36480
1043;Aurora;Montilla;94662;50192
1044;Manuel;Bustamante;411;31025
1045;María Carmen;Jurado;95145;59566
1046;Antonio;Bastida;13618;41725
1047;Miguel;Melian;88780;67670
1048;Alicia;Félix;8367;74626
1049;José María;Campos;31978;58509
1050;Manuel;Arteaga;60302;3106
1051;Sara;Rosado;8503;54021
1052;Mercedes;Ramírez;29872;51644
1053;José;Serra;61040;88806
1054;Javier;Díaz;30161;94830
1055;Manuela;Arias;32391;1373
1056;Juana;Suarez;24443;93912
1057;Mohamed;Peris;4593;32781
1058;María;Andrés;45518;75033
1059;Juan;Rodríguez;32178;74262
1060;Iñaki;Ortega;8405;99311
1061;Manuel;Pacheco;71658;74044
1062;José María;Nadal;5308;75090
1063;Juan Antonio;Pacheco;28948;37105
1064;Manuel;Castro;77254;66748
1065;Antonio;Sales;47079;13284
1066;Rafael;García;63828;54109
1067;María Carmen;López;10118;77278
1068;Jorge;Cortes;91882;69963
1069;María José;Arenas;16013;88717
1070;María;Herrero;48066;87380
1071;Mónica;Villegas;10634;50668
1072;Susana;Pozuelo;89114;19759
1073;Mónica;Gutiérrez;75619;88356
1074;Irene;González;42050;88271
1075;José Luis;Cerda;81568;59839
1076;Marc;Sanchís;36759;66248
1077;Alejandro;Castro;97109;52839
1078;Luis;Fernández;77764;48244
1079;Ana María;Ortega;98557;27756
1080;Manuel;Quero;41154;84064
1081;Antonio;Rodríguez;62494;72901
1082;Carmen;Balboa;57445;44876
1083;María Carmen;Rincón;15409;71435
1084;Javier;Fernández;77936;86697
1085;María Carmen;Camacho;5400;53969
1086;Ángela;Alarcón;76844;26247
1087;María;Cardona;21829;52818
1088;José;Ureña;1813;60148
1089;Josefa;García;62946;19085
1090;Carlos;Domínguez;85966;41742
1091;Francesc;Vega;61808;15172
1092;José Luis;Torrecillas;79412;78299
1093;Carmen;Quiñones;35011;42070
1094;Julián;Fernández;72760;60619
1095;Salvador;Luna;85234;52907
1096;Carmen;Pajuelo;48312;76738
1097;Paula;Guerrero;95041;71328
1098;Raúl;Castro;21160;28887
1099;Ana;Domínguez;52429;59072
1100;José Antonio;Serrano;53120;81337
1101;Dolores;Sierra;71054;84705
1102;Juan;Ortega;52389;89209
1103;Álvaro;Agustín;5570;29291
1104;Juan;Arenas;60046;96914
1105;Mariano;López;89244;17865
1106;Ángela;Triguero;53016;22914
1107;María Carmen;Rúa;83649;44100
1108;Concepción;Ribes;86152;51843
1109;Francisco;Borreguero;4944;38165
1110;Juan Carlos;Domínguez;97456;66186
1111;María Victoria;Masip;46584;22955
1112;Francisca;Rodríguez;50263;25363
1113;María Elena;Lozano;55151;89397
1114;Isabel;Rodrigo;70048;39879
1115;María Carmen;Vargas;94005;73159
1116;Josefa;Puche;54452;11056
1117;Julia;Cruz;46165;74727
1118;Enrique;Andrade;63341;40313
1119;María;Solano;14992;5456
1120;Daniel;Mohamed;69635;98831
1121;Pedro;Rubio;40488;79242
1122;Ana;García;79415;47871
1123;Juan Carlos;Gutiérrez;47650;85434
1124;Javier;Royo;90092;94585
1125;Ángel;Maldonado;6779;99552
1126;José María;Gómez;97250;81731
1127;María Carmen;Meléndez;1783;49371
1128;Santiago;Navarro;78379;60454
1129;Juan;González;17297;17808
1130;Francisco Javier;Martin;52519;19420
1131;José Antonio;García;40878;63048
1132;José Antonio;Pérez;70711;63317
1133;Mercedes;Carreras;54077;25973
1134;Diego;Díaz;53126;80326
1135;Miguel;Ortiz;87067;43699
1136;José;Mohamed;27607;69258
1137;Manuel;Fernández;6929;74429
1138;Anna;Ruiz;26784;76169
1139;Francisco;Fernández;25239;47410
1140;Concepción;Barroso;7499;14268
1141;Fernando;Costa;16404;99857
1142;Andrea;Campos;37173;8420
1143;Marta;Pons;56771;9043
1144;María;Sarabia;24449;44268
1145;Jesús;Hernández;76360;87037
1146;Jesús;García;56317;60683
1147;José;Pérez;42965;35922
1148;Alejandro;Artigas;45668;26835
1149;María Ángeles;Jiménez;99573;56506
1150;Salvador;Miralles;58744;34282
1151;Antonia;García;32380;70028
1152;Nuria;Batista;88026;74188
1153;María Pilar;Sánchez;76723;63038
1154;Ana;Zafra;43291;47845
1155;Francisco;Cortes;6233;32606
1156;Marc;Castelo;63577;36332
1157;María Carmen;Saavedra;57786;15345
1158;Marina;Álvarez;30627;42935
1159;Susana;Pereira;37013;72468
1160;María Dolores;López;45171;75882
1161;María;Moreno;73012;63873
1162;Raquel;Martínez;68994;30795
1163;Manuela;Fuentes;74357;57920
1164;Rosario;Singh;24842;48772
1165;Concepción;García;78724;85577
1166;María Teresa;Ruiz;64941;94967
1167;María Ángeles;Gimeno;50163;15763
1168;Francisco;Hernández;83943;95859
1169;Andrea;Domenech;42724;40662
1170;Enrique;García;7338;8675
1171;Miguel;Barreiro;85838;57519
1172;José;Ruiz;21417;86738
1173;Rubén;Fernández;37535;67854
1174;Natalia;Ortega;15926;17201
1175;Alex;Pérez;13529;95206
1176;Juan José;Márquez;47345;58685
1177;Francisco Javier;Pérez;47370;91166
1178;Francisco;Martínez;20533;35229
1179;María;Díaz;24635;32964
1180;Manuel;Barco;1380;77636
1181;Irene;Vázquez;98527;95209
1182;Mercedes;De Diego;88293;50954
1183;Jordi;Fraile;36825;50194
1184;Manuel;Trillo;76208;7710
1185;Juan;Barba;89734;15088
1186;Raúl;Alcaraz;3323;33056
1187;Francisco Javier;Folch;79146;37518
1188;Concepción;Martínez;30358;96416
1189;Josefa;Bermejo;82835;69042
1190;José Manuel;Vega;25397;51698
1191;María;García;76739;57892
1192;Dolores;Díaz;49055;76576
1193;José;Teruel;53319;59691
1194;Rosa;López;52297;82118
1195;María Teresa;Gutiérrez;27501;30980
1196;Alberto;Pascual;15993;31465
1197;José;Aguilera;73529;50280
1198;Raquel;Jáuregui;53006;27509
1199;Ane;Serra;24882;28922
1200;Laura;Espinosa;85703;97368
1201;Francisca;Darias;43678;18036
1202;Manuela;Hernández;78727;90373
1203;Francisco;Gibert;8939;89234
1204;Álvaro;González;14755;39431
1205;Carmen;Rivas;62729;6943
1206;Antonio;García;47277;86674
1207;María Dolores;Sastre;57936;79654
1208;Daniel;Pizarro;28605;14671
1209;Juan;Riera;77729;34373
1210;Anna;García;1821;24496
1211;Daniel;Martínez;66684;28581
1212;Antonio;Domínguez;2874;7338
1213;Diego;López;48499;8238
1214;Francisco;Pérez;556;54478
1215;José Manuel;Núñez;54118;3834
1216;María Mar;García;28963;60221
1217;Isabel;González;9466;94502
1218;Encarnación;Sánchez;32335;82465
1219;Fernando;Miguel;45261;13654
1220;Elena;Fraga;88447;146
1221;Diego;Reyes;56374;75958
1222;José Antonio;Vílchez;31969;1009
1223;Manuela;Huerta;79080;50092
1224;Fernando;García;11765;62610
1225;Laura;Casillas;56470;3958
1226;Laura;Berlanga;90650;42897
1227;Francisca;Alonso;64786;44469
1228;Mercedes;López;22387;36598
1229;Francisco Javier;Gallego;80900;62133
1230;Luis;Peña;85345;51745
1231;Daniel;Bertrán;64925;93438
1232;Esperanza;Martínez;38625;45465
1233;Paula;Martínez;59461;25627
1234;Daniel;López;45840;14560
1235;María Teresa;Nevado;22841;8841
1236;José Manuel;Fernández;67511;42674
1237;Guillermo;Vila;81534;89869
1238;Montserrat;Ibáñez;19910;1188
1239;Beatriz;Curiel;41659;45849
1240;Fernando;García;41595;70874
1241;Sara;Acevedo;18002;50847
1242;Sara;García;74373;84070
1243;Mario;Romero;2185;29223
1244;Rosa María;Gómez;96165;74800
1245;María Isabel;Serna;92575;58820
1246;María Magdalena;Mora;28378;76836
1247;María Pilar;Rubio;4508;57501
1248;Luis;García;71112;62736
1249;Isabel;Diez;81433;36260
1250;Javier;Checa;15232;4102
1251;Francisco Javier;García;81738;50748
1252;Dolores;Rodríguez;71026;44615
1253;María Josefa;Muñoz;4904;21199
1254;Mireia;Martínez;70164;78654
1255;María Carmen;Mateo;88107;69171
1256;María Carmen;Zhang;41239;8141
1257;José;Abad;57342;78196
1258;José;Morales;5302;24281
1259;Anna;Fernández;90711;3245
1260;Ana María;Pérez;29389;72054
1261;Manuel;Morales;48941;75971
1262;José;Hidalgo;58098;89107
1263;Carmen;Reverte;45317;28331
1264;Teresa;Pardo;11850;51239
1265;Pedro;Jiménez;55519;7997
1266;Mercedes;González;49545;48655
1267;Daniel;Sánchez;14181;16165
1268;María Carmen;Muñoz;11634;13312
1269;Francisco José;Bolaños;81925;32359
1270;Francisco Javier;Gutiérrez;13054;45316
1271;Carmen;Álvarez;96392;92292
1272;Jordi;Pérez;95724;60957
1273;Josefa;Abad;47021;93423
1274;Juan Antonio;Barceló;38709;94417
1275;Inmaculada;Limón;14414;14463
1276;María Luisa;Andrés;97043;14885
1277;María Carmen;Reina;16553;12505
1278;María Dolores;Sánchez;83309;90957
1279;Miguel;Asenjo;26646;65110
1280;José;Iglesias;34067;84586
1281;Manuel;Márquez;39543;52593
1282;Silvia;Prada;91202;90387
1283;David;Fernández;22010;67643
1284;María Ángeles;García;9584;39418
1285;Jesús;Sánchez;1147;82582
1286;Miguel;Martínez;96820;97132
1287;Pedro;Castillo;32881;11907
1288;José;Jiménez;97980;53095
1289;Ana María;Zapata;29565;82507
1290;Unai;Rey;94988;72932
1291;María Isabel;Alfaro;35162;76629
1292;Rafael;Coronado;40102;61951
1293;Petra;Fernández;93917;14931
1294;Pedro;Carrasco;24167;1680
1295;Pedro;Valero;96431;63833
1296;Manuel;Pérez;95641;3742
1297;María;Moreno;1423;21024
1298;Javier;Ventura;37028;26743
1299;Manuel;Marrero;41778;34252
1300;Dolores;Vizcaíno;39651;40497
1301;Eduardo;Hernández;11289;7518
1302;Juan;Martínez;96990;14733
1303;Isabel María;De la Rosa;26102;59979
1304;Dolores;Clemente;87601;61511
1305;Rosa María;Sosa;87100;88566
1306;Rocío;Rocha;92926;73541
1307;Antonia;Muñoz;28412;27890
1308;Joan;Rodríguez;53624;36213
1309;Nerea;Cortes;47870;14401
1310;Francisco Javier;Fernández;24060;6480
1311;Isabel;López;15362;41141
1312;Víctor Manuel;Pérez;78724;55363
1313;María Isabel;Sánchez;3726;16636
1314;Mercedes;Aguilar;26255;96885
1315;David;Cuesta;57319;12509
1316;José Manuel;Moreno;5025;15747
1317;José Antonio;Rodríguez;57218;92086
1318;Francisco;Jiménez;93508;42403
1319;Alba;Sánchez;16640;27551
1320;Iñigo;Fuentes;72565;73151
1321;María;Jiménez;87276;29441
1322;Manuel;Pons;3121;51675
1323;Manuela;Aguilar;36397;30254
1324;Lucia;Olivera;51845;2825
1325;Carmen;García;66880;11085
1326;Silvia;López;72079;67416
1327;Manuel;Serrano;9276;52472
1328;Concepción;García;93170;26220
1329;Carlos;Martínez;24058;81587
1330;Carmen;Gómez;29559;37272
1331;Manuel;Kaur;62408;32299
1332;Alberto;Vázquez;11600;95810
1333;Teresa;Diallo;45887;4100
1334;Manuel;Serrano;53319;1812
1335;Víctor Manuel;Montoro;42682;24866
1336;Enrique;Reyes;17229;30975
1337;Rafael;Maestro;65070;46635
1338;Manuel;Díaz;21000;6080
1339;Jesús;Carbonell;24318;14288
1340;Andrés;Padilla;30614;23506
1341;Antonia;Nevado;23697;20631
1342;Francisca;Fernández;41316;3705
1343;Lucia;Serna;80616;61965
1344;Mercedes;Saborido;9560;36117
1345;María;Sosa;74484;26625
1346;Antonio;Navarro;8316;58516
1347;María Carmen;Padilla;34044;55296
1348;Alberto;Quintana;77583;61191
1349;María;Bustos;75143;14245
1350;María Jesús;García;78160;68746
1351;Javier;Serrano;15785;65247
1352;María;Castro;73178;65364
1353;Santiago;Fernández;25975;92798
1354;Carlos;Herráez;25323;84758
1355;Julio;Gutiérrez;27817;13009
1356;José Manuel;López;66545;91818
1357;Alejandro;Vilar;72720;13727
1358;Manuela;González;9164;91715
1359;Francisca;Bas;57765;36818
1360;Cristina;Martí;68873;33779
1361;Ana María;Moreno;35249;48960
1362;Susana;López;95896;85258
1363;José;Rodríguez;9095;61772
1364;Javier;Gutiérrez;13720;82840
1365;José;Galván;20584;70219
1366;Manuel;Delgado;35813;24732
1367;Juan;Marco;39525;59558
1368;José María;Fernández;35578;62081
1369;José;González;46380;86346
1370;María Ángeles;Yuste;78762;59877
1371;Ramón;Fernández;19875;39165
1372;Manuel;Soto;22932;88123
1373;María Carmen;Martin;41998;25212
1374;Adrián;García;47463;7178
1375;Mercedes;Casero;69924;78796
1376;Alejandro;Millán;39034;5346
1377;José Manuel;Soler;65464;74744
1378;Óscar;Cardona;32069;77237
1379;Alejandro;Suarez;46690;98855
1380;Sergio;García;38512;31643
1381;Ángela;Caballero;67541;71298
1382;Miguel Ángel;Gallo;39595;97654
1383;Miguel Ángel;Salas;53479;40254
1384;Dolores;García;14617;87192
